ciclo,ccaa,prov,nvivi,nivel,npers,edad5,relpp1,sexo1,ncony,npadre,nmadre,rellmili,eciv1,prona1,regna1,nac1,exregna1,anore1,nforma2,rellb,edadest,cursr,ncursr2,cursnr,ncurnr2,hcurnr,rellb,trarem,ayudfa,ausent,rznotb,vincul,nuevem,ocup1,act11,situ,sp,ducon1,ducon2,ducon3,tcontm,tcontd,dren,dcom,proest,regest,parco1,parco2,horasp,horash,horase,extra,extpag,extnpg,rzdifh,traplu,ocuplu1,actplu11,sitplu,horplu,mashor,dismas,rzndish,hordes,busotr,busca,desea,fobact,nbusca,asala,embus,itbu,disp,rzndis,empant,dtant,ocupa,acta1,situa,ofemp,sidi1,sidi2,sidi3,sidac1,sidac2,mun1,prore1,repaire1,traant,aoi,cse,factorel,factorel
178,1,18,21740,1,1,35,1,1,2,0,0,,2,18,,1,,,S1,,17,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,8,1,,1,50,,,,1,3,,,2,2,1,,,6,6,,24525,
178,1,18,21740,1,2,35,2,6,1,0,0,,2,18,,1,,,S1,,16,3,,3,,,,1,,,,,,9,7,8,,6,,5,0,,0,40,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,1,,,1,,1,1,8,1,,,,,,,3,3,,,1,2,1,,,1,4,14,24525,
178,1,18,21740,2,3,5,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,28682,
178,1,18,21740,2,4,0,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,28929,
178,1,18,21741,1,1,60,1,1,2,0,0,,2,18,,1,,,S1,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,8,,,,6,4,1,8,9,2,8,3,5,,,,,1,,,1,9,,20952,
178,1,18,21741,1,2,55,2,6,1,0,0,,2,18,,1,,,S1,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,8,,,,1,,6,,,,,2,3,,,,,1,,,6,8,,20952,
178,1,18,21742,1,1,65,1,1,2,0,0,,2,18,,1,,,P1,,11,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,205,,,,,2,,,,,1,,,6,9,,18944,
178,1,18,21742,1,2,65,2,6,1,0,0,,2,18,,1,,,P1,,11,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,206,,,,,2,3,,,,1,,,6,9,,18944,
178,1,18,21743,1,1,65,1,6,0,0,0,,3,18,,1,,,P2,,12,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,5,,,,,1,,,6,9,,25812,
178,1,18,21744,1,1,40,1,6,0,0,0,,4,4,,1,,,S1,,15,3,,3,,,,1,,,,,,5,9,1,,,,,,,,241,18,,1,,,4000,4000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,7,18553,
178,1,18,21744,1,2,16,3,1,0,0,1,,1,18,,1,,,S1,,16,1,SG,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,6,9,,18553,
178,1,18,21744,2,3,10,3,6,0,0,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,25339,
178,1,18,21745,1,1,50,1,1,2,0,0,,2,18,,1,,,S1,,16,3,,3,,,,1,,,,,,7,4,8,,6,,6,96,,10,16,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,16,20837,
178,1,18,21745,1,2,45,2,6,1,0,0,,2,18,,1,,,SP,,16,3,,3,,,,1,,,,,,5,8,8,,1,1,,,,123,139,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,14,20837,
178,1,18,21745,1,3,20,3,6,0,1,2,,1,18,,1,,,SU,,22,3,,1,ED,240,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,7,1,,1,3,2,8,7,2,1,3,,2,2,1,,,1,6,11,20837,
178,1,18,21745,1,4,16,3,6,0,1,2,,1,18,,1,,,S1,,16,1,SG,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,6,9,,20837,
178,1,18,21746,1,1,50,1,6,2,0,0,,2,18,,1,,,SU,,30,3,,1,PE,5,,1,,,,,,2,8,7,3,1,1,,,,232,316,18,,1,,3000,3000,3000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,2,2,1,,,1,4,11,20703,
178,1,18,21746,1,2,50,2,1,1,0,0,,2,30,,1,,,SU,,20,3,,1,PE,5,,1,,,,,,2,8,7,3,1,1,,,,340,340,18,,1,,3000,3000,3000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,11,20703,
178,1,18,21746,1,3,20,3,1,0,2,1,,1,18,,1,,,SG,,18,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,6,,115,6,9,,20703,
178,1,18,21747,1,1,50,1,6,2,0,0,,2,8,,1,,,SU,,43,3,,3,,,,1,,,,,,2,7,3,,,,,,,,108,18,,1,,,7000,3000,,,,15,6,,,,,3,,,,1,,,1,,1,1,8,1,,,,,,,3,3,,,1,2,1,,,1,4,6,30905,
178,1,18,21747,1,2,50,2,1,1,0,0,,2,,115,3,115,31,SP,,26,3,,3,,,,1,,,,,,2,7,3,,,,,,,,145,18,,1,,,7000,4000,,,,15,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,6,30905,
178,1,18,21747,1,3,20,3,6,0,2,1,,1,,115,2,115,18,S1,,18,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,2,1,,1,2,3,5,8,1,3,,,2,2,1,,,1,6,11,30905,
178,1,18,21748,1,1,40,1,1,2,0,0,,2,18,,1,,,SP,,20,3,,3,,,,1,,,,,,4,6,3,,,,,,,,71,18,,1,,,5000,5000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,8,20292,
178,1,18,21748,1,2,40,2,6,1,0,0,,2,18,,1,,,SU,,22,3,,3,,,,1,,,,,,2,8,7,3,1,1,,,,196,196,18,,1,,3730,3700,3700,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,11,20292,
178,1,18,21748,2,3,10,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,25339,
178,1,18,21748,2,4,5,3,1,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,26071,
178,1,18,21749,1,1,45,1,1,2,0,0,,2,7,,1,,,S1,,14,3,,3,,,,1,,,,,,7,4,8,,1,1,,,,15,15,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,16,21313,
178,1,18,21749,1,2,45,2,6,1,0,0,,2,,115,1,,38,S1,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,4,,,,6,2,1,112,,,,3,3,,,,,1,,,6,9,,21313,
178,1,18,21749,1,3,20,3,1,0,1,2,,1,7,,1,,,AN,,,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,6,,,,,3,4,,,,,1,,,6,9,,21313,
178,1,18,21749,1,4,16,3,6,0,1,2,,1,7,,1,,,S1,,15,1,SP,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,3,,,,1,,,6,9,,21313,
178,1,18,21750,1,1,55,1,1,2,0,0,,2,18,,1,,,S1,,13,3,,3,,,,1,,,,,,5,5,1,,,,,,,,310,18,,1,,,4000,4000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,7,22775,
178,1,18,21750,1,2,55,2,6,1,0,0,,2,18,,1,,,S1,,16,3,,3,,,,1,,,,,,9,5,1,,,,,,,,491,18,,1,,,4000,4000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,7,22775,
178,1,18,21751,1,1,45,1,6,2,0,0,,2,18,,1,,,SG,,16,3,,3,,,,1,,,,,,7,8,7,1,1,1,,,,284,284,18,,1,,3730,3730,3730,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,16,25291,
178,1,18,21751,1,2,45,2,1,1,0,0,,2,51,,1,,,SG,,19,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,4,1,38,,,,2,1,7,,,,1,,,6,9,,25291,
178,1,18,21752,1,1,40,1,1,2,0,0,,1,18,,1,,,P1,,10,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,1,12,7,8,7,1,3,,,2,2,1,,,1,6,16,23239,
178,1,18,21752,1,2,40,2,6,1,0,0,,1,18,,1,,,S1,,25,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,7,1,,1,36,,,,2,3,,,2,2,1,,,6,6,,23239,
178,1,18,21752,1,3,16,3,1,0,1,2,,1,18,,1,,,S1,,17,1,SP,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,6,9,,23239,
178,1,18,21752,1,4,16,3,6,0,1,2,,1,18,,1,,,S1,,16,1,SG,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,6,9,,23239,
178,1,18,21752,2,5,10,3,1,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,24988,
178,1,18,21753,1,1,35,1,6,2,0,0,,2,18,,1,,,SU,,20,3,,1,PE,24,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,8,,,,1,,1,0,5,8,7,2,3,,,2,2,1,,,1,8,,24525,
178,1,18,21753,1,2,35,2,1,1,0,0,,2,18,,1,,,S1,,14,3,,3,,,,1,,,,,,9,0,8,,6,,1,1,,1,1,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,1,,,1,,1,1,8,1,,,,,,,3,3,,,1,2,1,,,1,4,5,24525,
178,1,18,21753,2,3,5,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,26071,
178,1,18,21753,2,4,0,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,28929,
178,1,18,21754,1,1,55,1,6,2,0,0,,2,18,,1,,,S1,,21,3,,3,,,,1,,,,,,5,5,8,,1,1,,,,394,394,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,14,15051,
178,1,18,21754,1,2,50,2,1,1,0,0,,2,18,,1,,,SG,,17,3,,3,,,,1,,,,,,8,1,8,,1,1,,,,160,160,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,16,15051,
178,1,18,21754,2,3,10,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,25339,
178,1,18,21755,1,1,65,1,6,0,0,0,,3,18,,1,,,AN,,,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,312,,,,,2,5,,,,1,,,6,9,,22767,
178,1,18,21755,1,2,40,3,1,0,0,1,,1,18,,1,,,P1,,14,3,,3,,,,1,,,,,,8,6,8,,6,,8,0,,5,5,18,,6,5,9999,9999,9999,6,,,,6,,,,,1,1,,40,1,,,1,,1,1,8,1,,,,,,,2,,,,1,2,1,,,1,4,16,22767,
178,1,18,21756,1,1,50,1,1,2,0,0,,2,23,,1,,,S1,,14,3,,3,,,,1,,,,,,9,7,8,,1,1,,,,162,162,18,,1,,4500,4500,804,1,404,0,15,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,14,20501,
178,1,18,21756,1,2,50,2,6,1,0,0,,2,8,,1,,,SP,,19,3,,3,,,,1,,,,,,9,7,8,,6,,5,38,,28,72,18,,1,,3500,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,14,20501,
178,1,18,21756,1,3,25,3,6,0,1,2,,1,8,,1,,,S1,,15,3,,1,PE,80,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,6,9,,20501,
178,1,18,21756,2,4,5,5,6,0,0,0,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,28682,
178,1,18,21757,1,1,65,1,6,0,0,0,,3,18,,1,,,P2,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,8,,,,6,4,1,106,,,,3,5,,,,,1,,,6,9,,20585,
178,1,18,21757,1,2,30,3,6,0,0,1,,1,18,,1,,,S1,,31,3,,3,,,,1,,,,,,0,8,7,1,1,1,,,,99,99,50,,1,,3730,3730,3730,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,18,20585,
178,1,18,21757,2,3,0,5,6,0,0,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,28929,
178,1,18,21758,1,1,50,1,1,0,2,0,,1,18,,1,,,SG,,19,3,,3,,,,1,,,,,,4,8,7,4,1,1,,,,144,144,18,,1,,3730,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,13,23348,
178,1,18,21758,1,2,65,6,1,0,0,0,,3,18,,1,,,P2,,14,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,264,,,,,2,4,,,,1,,,6,9,,23348,
178,1,18,21759,1,1,55,1,6,3,0,0,,2,18,,1,,,S1,,15,3,,3,,,,1,,,,,,9,9,8,,1,1,,,,108,108,18,,6,3,2500,2500,2500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,14,24162,
178,1,18,21759,1,2,25,3,1,0,3,1,,1,18,,1,,,P2,,14,3,,3,,,,1,,,,,,5,5,8,,1,1,,,,72,72,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,13,24162,
178,1,18,21759,1,3,55,2,1,1,0,0,,2,18,,1,,,P2,,30,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,7,6,3,1,26,,,,1,,,,2,2,1,,,6,9,,24162,
178,1,18,21760,1,1,30,1,6,2,0,0,,2,18,,1,,,S1,,19,3,,3,,,,1,,,,,,5,5,8,,1,1,,,,153,153,18,,6,6,2400,2400,2400,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,4,3,,,1,1,1,,,1,4,13,28483,
178,1,18,21760,1,2,25,2,1,1,0,0,,1,41,,1,,,P2,,14,3,,3,,,,1,,,,,,9,5,8,,6,,0,6,,1,84,18,,1,,4000,4800,4800,6,,,,6,,,,,1,1,,60,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,17,28483,
178,1,18,21760,2,3,0,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,28929,
178,1,18,21760,2,4,0,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,28929,
178,1,18,21761,1,1,30,1,6,2,0,0,,1,18,,1,,,S1,,17,3,,3,,,,1,,,,,,4,8,8,,1,1,,,,84,84,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,13,31597,
178,1,18,21761,1,2,25,2,1,1,0,0,,1,18,,1,,,SG,,19,3,,1,PE,112,,1,,,,,,5,9,8,,1,1,,,,60,60,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,1,,,6,,1,1,5,1,,,,,,,3,1,,,1,2,1,,,1,4,14,31597,
178,1,18,21761,2,3,10,3,6,0,0,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,25339,
178,1,18,21762,1,1,45,1,1,0,0,0,,1,18,,1,,,P2,,13,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,324,,,,3,3,4,5,,,1,,,6,9,,34600,
178,1,18,21763,1,1,65,1,6,0,0,0,,3,18,,1,,,AN,,,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,,,,,1,,,6,9,,25812,
178,1,18,21764,1,1,50,1,1,2,0,0,,2,18,,1,,,S1,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,2,1,,1,3,7,3,8,1,3,,,2,2,1,,,1,6,16,18627,
178,1,18,21764,1,2,50,2,6,1,0,0,,2,18,,1,,,S1,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,2,1,,1,2,9,5,7,1,3,,,2,2,1,,,1,6,14,18627,
178,1,18,21764,1,3,20,3,1,0,1,2,,1,18,,1,,,S1,,18,3,,1,PE,999,,6,6,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,8,1,1,2,1,,1,3,5,5,8,1,1,3,,2,2,1,,,1,6,14,18627,
178,1,18,21764,2,4,10,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,25339,
178,1,18,21765,1,1,50,1,1,2,0,0,,2,18,,1,,,S1,,14,3,,3,,,,1,,,,,,5,7,8,,1,1,,,,84,343,18,,1,,5000,5000,5000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,14,19640,
178,1,18,21765,1,2,45,2,6,1,0,0,,2,18,,1,,,SU,,27,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,156,,,,3,3,5,,,,1,,,6,9,,19640,
178,1,18,21765,1,3,20,3,1,0,1,2,,1,18,,1,,,SG,,22,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,6,9,,19640,
178,1,18,21765,1,4,16,3,1,0,1,2,,1,18,,1,,,S1,,16,1,SG,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,6,9,,19640,
178,1,18,21766,1,1,35,1,6,2,0,0,,2,18,,1,,,SP,,28,3,,3,,,,1,,,,,,6,7,8,,1,1,,,,192,192,18,,1,,3500,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,14,24525,
178,1,18,21766,1,2,35,2,1,1,0,0,,2,18,,1,,,S1,,15,3,,3,,,,1,,,,,,7,2,8,,1,1,,,,132,132,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,16,24525,
178,1,18,21766,2,3,5,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,26071,
178,1,18,21766,2,4,5,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,28682,
178,1,18,21767,1,1,60,1,6,2,0,0,,2,18,,1,,,P2,,13,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,240,,,,3,3,,,,,1,,,6,9,,21767,
178,1,18,21767,1,2,65,2,1,1,0,0,,2,18,,1,,,P2,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,42,,,,3,3,,,1,1,1,,,6,9,,21767,
178,1,18,21767,1,3,25,3,1,0,2,1,,1,18,,1,,,S1,,17,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,8,1,,1,48,,,,2,3,,,2,2,1,,,6,6,,21767,
178,1,18,21768,1,1,60,1,1,2,0,0,,2,18,,1,,,P2,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,8,,,,6,4,1,19,,,,3,2,3,,,,1,,,6,9,,20952,
178,1,18,21768,1,2,55,2,6,1,0,0,,2,18,,1,,,P2,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,3,4,1,,1,13,,,,2,3,,,2,2,1,,,6,6,,20952,
178,1,18,21769,1,1,60,1,1,2,0,0,,2,3,,1,,,S1,,14,3,,3,,,,1,,,,,,7,8,7,1,1,1,,,,480,480,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,16,20406,
178,1,18,21769,1,2,65,2,6,1,0,0,,2,18,,1,,,SU,,21,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,8,,,,6,4,1,408,,,,3,3,,,,,1,,,6,9,,20406,
178,1,18,21770,1,1,20,1,1,2,0,0,,1,18,,1,,,S1,,19,3,,3,,,,1,,,,,,5,5,8,,6,,1,6,,6,31,18,,1,,4000,5000,5000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,14,24504,
178,1,18,21770,1,2,20,2,6,1,0,0,,1,18,,1,,,S1,,19,3,,3,,,,1,,,,,,5,5,8,,6,,1,6,,6,24,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,1,4,13,24504,
178,1,18,21771,1,1,65,1,1,2,0,0,,2,18,,1,,,P1,,12,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,396,,,,,2,,,,,1,,,6,9,,18944,
178,1,18,21771,1,2,65,2,6,1,0,0,,2,18,,1,,,P1,,12,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108,,,,,3,,,,,1,,,6,9,,18944,
178,1,18,21772,1,1,55,1,1,2,0,0,,2,18,,1,,,SG,,19,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,2,,,,6,4,1,51,,,,2,3,7,,,,1,,,6,9,,25860,
178,1,18,21772,1,2,50,2,6,1,0,0,,2,18,,1,,,SG,,19,3,,3,,,,6,6,1,4,1,,4,8,7,1,1,1,,,,371,371,18,,1,,3730,3730,0,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,7,1,1,1,,,1,4,13,25860,
178,1,18,21772,1,3,25,3,1,0,1,2,,1,18,,1,,,S1,,17,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,5,1,,1,18,,,,2,,,,2,2,1,,,6,6,,25860,
178,1,18,21773,1,1,35,1,1,2,0,0,,2,18,,1,,,SP,,19,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,180,,,,3,2,3,4,,,1,,,6,9,,34273,
178,1,18,21773,1,2,35,2,6,1,0,0,,2,18,,1,,,SP,,19,3,,3,,,,1,,,,,,8,9,8,,1,1,,,,33,33,18,,6,5,2000,2000,2000,6,,,,6,,,,,1,1,,40,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,3,16,34273,
178,1,18,21774,1,1,45,1,1,0,0,2,,1,18,,1,,,S1,,17,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,8,1,,1,82,,,,2,,,,2,2,1,,,6,6,,21128,
178,1,18,21774,1,2,65,6,6,0,0,0,,3,18,,1,,,P1,,10,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,,,,1,,,6,9,,21128,
178,1,18,21775,1,1,35,1,6,0,0,0,,4,18,,1,,,S1,,14,3,,3,,,,1,,,,,,9,7,8,,1,1,,,,128,128,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,1,4,14,19321,
178,1,18,21775,2,2,10,3,6,0,0,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,25339,
